visits,total_sales,credit_card,sales_product_category_1,sales_product_category_2,sales_product_category_3,sales_product_category_4,sales_product_category_5,sales_product_category_6,sales_product_category_7,sales_product_category_8,sales_product_category_9,sales_product_category_10,sales_product_category_11,sales_product_category_12,sales_product_category_13,sales_product_category_14,sales_product_category_15,sales_store_1,sales_store_2,sales_store_3,sales_store_4,sales_last_3_months,sales_last_month,sales_last_6_months,sales_last_year,margin,promos,days_on_file,days_between_purchases,markdown,crossbuy,coupons,individual_items,stores_visited,phone_on_file,online_shopper,attempts,conversions,product_uniformity,days_between_visits,customer_type,returns,conversion
2,148.74,0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,78.99,69.75,0.0,0.0,0.0,99.74,0.0,0.48,21,201,100.5,0.33,2,1,8,3,Y,0,10,2,86.01,28.71,23,0.0,0
2,140.95,1,0.32,0.0,0.42,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.95,0.0,0.0,0.0,0.0,0.0,0.31,19,664,332.0,0.35,3,1,6,1,Y,0,10,1,34.91,51.07,42,0.0,1
27,1844.47,0,0.38,0.03,0.0,0.04,0.1,0.21,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.005926,0.07,0.0,1427.08,417.39,0.0,367.14,127.0,782.1,107.25,0.54,20,672,24.88,0.23,13,4,55,11,Y,0,10,8,24.17,10.5,13,0.03,1
49,3551.65,1,0.19,0.03,0.02,0.06,0.05,0.05,0.07,0.01,0.001761,0.02,0.01,0.01,0.06,0.006255,0.02,0.0,1242.42,2207.74,101.49,427.88,277.3,971.95,625.56,0.39,25,502,10.24,0.4,32,4,226,3,Y,0,6,5,6.3,3.19,4,0.56,1
2,163.18,0,0.88,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.18,0.0,163.18,0.0,163.18,0.0,0.51,1,75,37.5,0.28,3,0,8,2,Y,0,0,0,80.38,37.5,6,0.0,0
1,107.73,0,0.0,0.0,0.0,0.45,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,107.73,0.0,0.0,0.0,0.0,107.73,0.52,18,445,445.0,0.13,2,0,3,1,N,0,7,1,80.44,89.0,28,0.0,1
2,579.56,1,0.2,0.0,0.0,0.05,0.0,0.27,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.09,0.0,517.47,0.0,0.0,0.0,0.0,0.0,0.6,17,347,173.5,0.11,4,0,7,3,N,0,6,0,26.57,86.75,3,0.09,0
2,82.0,0,0.41,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.54,4,250,125.0,0.29,2,0,3,2,Y,1,0,0,51.45,83.33,4,0.0,0
3,329.5,0,0.32,0.0,0.0,0.0,0.0,0.0,0.25,0.16,0.0,0.0,0.0,0.06,0.17,0.02,0.0,6.0,0.0,323.5,0.0,0.0,0.0,0.0,196.0,0.38,24,554,184.66,0.5,10,0,18,4,Y,0,10,2,22.85,23.08,16,0.0,0
1,472.38,1,0.05,0.02,0.2,0.18,0.15,0.07,0.0,0.05,0.07,0.0,0.0,0.09,0.07,0.0,0.0,0.0,330.2,142.18,0.0,0.0,0.0,0.0,0.0,0.54,5,205,205.0,0.1,12,0,19,2,Y,0,2,0,13.25,102.5,5,0.0,0
6,559.93,0,0.29,0.03,0.08,0.12,0.0,0.05,0.0,0.0,0.17,0.13,0.0,0.0,0.09,0.0,0.0,23.4,0.0,536.53,0.0,97.78,0.0,317.72,242.21,0.46,16,632,105.33,0.25,10,1,19,2,N,0,9,3,17.2,45.14,4,0.0,1
8,389.28,1,0.32,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.28,0.0,0.0,0.0,208.49,0.0,0.56,19,369,46.12,0.16,8,1,17,3,Y,0,10,2,16.08,21.7,14,0.53,1
10,1377.38,1,0.61,0.04,0.04,0.03,0.03,0.0,0.06,0.0,0.0,0.0,0.02,0.008254000000000001,0.06,0.009301,0.0,0.0,11.24,1366.14,0.0,208.35,130.5,689.75,221.96,0.42,19,696,69.6,0.33,17,5,76,2,Y,0,10,6,39.27,11.6,10,0.05,1
3,156.99,0,0.52,0.15,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.99,0.0,0.0,0.0,49.0,0.0,0.59,13,362,120.66,0.15,4,0,6,1,N,0,3,0,40.42,45.25,14,0.0,0
7,1270.82,1,0.1,0.04,0.05,0.15,0.15,0.04,0.02,0.06,0.0,0.0,0.16,0.0,0.009966,0.0,0.0,0.0,0.0,1230.84,39.98,0.0,0.0,0.0,153.73,0.49,21,557,79.57,0.33,12,2,44,3,Y,0,10,2,9.64,25.31,1,0.22,0
2,179.98,0,0.12,0.0,0.0,0.09,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,179.98,0.0,41.99,0.0,179.98,0.0,0.56,3,141,70.5,0.21,6,0,10,1,Y,0,0,0,37.06,70.5,38,0.68,0
18,1341.62,1,0.15,0.01,0.02,0.15,0.14,0.11,0.03,0.06,0.0,0.08,0.0,0.004736,0.04,0.01,0.0,0.0,0.0,1341.62,0.0,71.55,0.0,589.25,333.95,0.44,22,678,37.66,0.29,20,4,60,2,Y,0,10,5,9.57,14.12,1,0.18,1
2,158.4,1,0.14,0.0,0.0,0.16,0.0,0.31,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4,0.0,0.0,0.0,0.0,0.0,0.64,19,362,181.0,0.1,4,0,5,1,Y,0,6,0,20.21,181.0,1,0.16,0
4,305.64,0,0.15,0.06,0.57,0.05,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.64,0.0,178.65,0.0,178.65,0.0,0.58,18,346,86.5,0.11,7,0,12,1,Y,0,6,2,38.24,57.66,3,0.0,0
9,1264.45,1,0.12,0.08,0.01,0.1,0.18,0.0,0.13,0.0,0.09,0.15,0.0,0.006202,0.05,0.01,0.07,0.0,635.37,583.59,45.49,37.49,0.0,920.88,63.0,0.54,11,635,70.55,0.19,14,2,44,5,Y,0,8,3,12.87,12.95,1,0.02,0
4,532.97,0,0.13,0.04,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,29.0,503.97,0.0,9.01,118.99,532.97,0.0,0.63,12,543,135.75,0.01,7,0,12,2,N,0,7,1,24.69,41.76,1,0.2,0
3,277.0,0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.39,0.0,99.0,178.0,0.0,0.0,0.0,0.0,0.0,0.7,17,363,121.0,0.0,3,0,4,2,Y,0,6,0,37.25,60.5,8,0.64,0
1,185.24,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.23,0.06,0.0,0.0,0.0,185.24,0.0,0.0,0.0,0.0,185.24,0.52,17,674,674.0,0.25,4,0,7,1,Y,0,8,1,32.26,61.27,25,0.0,0
12,2221.11,1,0.18,0.06,0.0,0.16,0.09,0.12,0.04,0.16,0.02,0.05,0.0,0.0,0.0,0.0,0.05,0.0,2146.64,22.53,51.94,0.0,0.0,719.86,274.97,0.57,15,671,55.91,0.17,17,6,77,6,Y,0,10,6,12.38,20.33,20,0.09,1
1,307.77,1,0.55,0.05,0.16,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.53,155.24,0.0,0.0,0.0,307.77,0.0,0.44,11,127,127.0,0.32,5,1,14,2,Y,0,2,0,38.98,12.7,10,0.0,0
6,890.7,1,0.25,0.01,0.05,0.06,0.05,0.006725,0.09,0.11,0.17,0.0,0.0,0.05,0.04,0.06,0.0,0.0,76.98,623.8,189.92,255.98,255.98,602.86,0.0,0.47,15,581,96.83,0.21,18,1,37,4,Y,0,9,3,13.91,25.26,6,0.0,0
1,220.0,0,0.22,0.0,0.0,0.21,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.68,13,358,358.0,0.0,4,0,4,1,Y,0,6,0,25.37,358.0,24,0.0,0
4,214.93,1,0.17,0.04,0.0,0.33,0.0,0.0,0.0,0.09,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.93,0.0,214.93,38.0,214.93,0.0,0.33,0,57,14.25,0.39,5,1,9,3,Y,0,0,0,27.63,4.38,15,0.0,1
2,163.97,0,0.27,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.35,0.0,39.99,123.98,0.0,0.0,0.0,0.0,143.98,0.57,8,327,163.5,0.0,3,0,5,2,Y,0,1,0,58.4,109.0,16,0.0,0
17,650.17,1,0.22,0.02,0.12,0.03,0.03,0.0,0.03,0.02,0.0,0.0,0.05,0.000936,0.01,0.02,0.0,0.0,0.0,485.26,164.91,199.35,56.48,320.81,119.99,0.39,20,695,40.88,0.29,20,5,55,2,Y,0,9,4,7.58,10.22,8,0.67,1
7,96.95,0,0.27,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.95,0.0,35.98,0.0,35.98,0.0,0.51,3,656,93.71,0.2,5,0,9,3,N,0,0,0,8.7,46.85,12,1.3,0
2,370.29,1,0.0,0.0,0.0,0.09,0.24,0.14,0.0,0.11,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,370.29,0.0,183.99,183.99,183.99,0.0,0.66,15,267,133.5,0.15,5,1,5,2,Y,0,4,0,51.82,133.5,4,0.0,0
16,953.44,1,0.05,0.03,0.0,0.14,0.08,0.01,0.03,0.11,0.15,0.0,0.0,0.004496,0.05,0.01,0.0,0.0,494.32,103.5,355.62,16.99,0.0,136.92,36.94,0.46,27,691,43.18,0.23,18,3,41,8,Y,0,9,4,7.67,14.7,1,0.39,1
3,98.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,68.97,0.0,23.99,0.0,53.98,0.0,0.34,1,235,78.33,0.31,3,0,4,2,N,0,0,0,57.75,33.57,17,0.0,1
3,411.04,1,0.04,0.03,0.0,0.04,0.43,0.0,0.09,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,298.79,112.25,112.25,61.26,411.04,0.0,0.5,4,116,38.66,0.28,6,1,16,2,Y,0,1,1,42.75,11.6,18,0.0,0
9,443.63,1,0.13,0.0,0.0,0.17,0.13,0.17,0.0,0.0,0.07,0.0,0.04,0.01,0.03,0.0,0.0,0.0,241.08,202.55,0.0,55.49,0.0,155.98,118.0,0.51,20,701,77.88,0.31,13,2,20,2,Y,0,9,2,11.15,18.94,6,0.51,1
1,97.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.49,0.0,0.0,0.0,0.0,97.49,0.36,6,313,313.0,0.25,1,0,1,1,N,0,2,0,100.0,313.0,38,0.0,0
2,102.5,1,0.28,0.19,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,98.0,4.5,0.0,69.0,69.0,69.0,33.5,0.71,12,699,349.5,0.0,4,0,4,3,Y,0,8,1,34.85,46.6,5,0.0,0
5,425.45,1,0.18,0.02,0.73,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.45,0.0,120.0,0.0,372.98,0.0,0.58,9,402,80.4,0.13,5,2,16,1,Y,0,2,1,58.26,18.27,20,0.0,1
42,11275.55,1,0.27,0.03,0.02,0.09,0.15,0.04,0.08,0.07,0.12,0.0,0.03,0.00155,0.01,0.002943,0.0,0.0,10526.43,749.12,0.0,2401.19,1655.8,6809.3,1154.25,0.55,26,699,16.64,0.25,25,20,342,7,Y,0,11,11,14.04,6.18,10,0.02,1
11,847.4,1,0.0,0.02,0.0,0.12,0.27,0.0,0.01,0.1,0.16,0.0,0.0,0.006537,0.13,0.01,0.12,0.0,397.41,449.99,0.0,261.0,0.0,450.74,0.0,0.65,18,701,63.72,0.13,12,3,31,6,Y,0,9,4,16.32,15.93,10,0.17,1
2,341.94,1,0.22,0.0,0.0,0.08,0.46,0.0,0.05,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.0,0.0,0.0,341.94,0.0,0.0,0.0,301.96,0.0,0.61,6,342,171.0,0.06,8,0,11,1,Y,0,1,0,30.2,68.4,16,0.0,0
3,307.25,0,0.34,0.0,0.0,0.0,0.22,0.15,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.0,29.25,278.0,0.0,0.0,0.0,196.0,0.0,0.67,9,259,86.33,0.03,6,0,7,3,Y,0,0,0,26.01,32.37,4,0.0,1
3,258.05,0,0.0,0.02,0.0,0.12,0.0,0.0,0.15,0.13,0.06,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.99,70.06,70.06,0.0,70.06,0.0,0.55,18,336,112.0,0.04,6,0,8,2,N,0,5,1,17.01,67.2,10,0.18,1
1,338.96,1,0.08,0.09,0.0,0.0,0.52,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,250.96,88.0,0.0,0.0,0.0,0.0,0.0,0.63,12,345,345.0,0.0,6,0,7,3,Y,0,5,0,59.76,86.25,5,0.0,0
1,68.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,68.0,0.65,0,325,325.0,0.0,1,0,2,1,N,0,0,0,100.0,325.0,12,0.0,0
1,134.0,0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.7,16,539,539.0,0.0,2,0,3,1,Y,0,8,0,54.02,77.0,38,0.0,1
1,13.99,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,0.0,0.0,0.0,0.0,0.0,0.33,21,428,428.0,0.3,1,0,1,1,Y,0,9,0,100.0,142.66,15,0.0,0
5,501.74,1,0.07,0.0,0.13,0.11,0.33,0.06,0.03,0.11,0.09,0.0,0.0,0.0,0.03,0.0,0.01,0.0,20.0,22.5,459.24,190.82,84.47,501.74,0.0,0.43,3,152,30.4,0.26,12,1,23,3,Y,0,2,0,17.79,9.5,25,0.0,0
31,634.93,1,0.12,0.01,0.0,0.08,0.0,0.01,0.04,0.1,0.0,0.03,0.01,0.009249,0.02,0.0,0.0,0.0,589.1,45.83,0.0,72.23,0.0,346.1,144.96,0.26,14,404,13.03,0.35,19,6,57,3,Y,0,6,5,3.97,7.21,3,1.2,0
8,388.23,1,0.71,0.06,0.0,0.17,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,323.23,114.57,91.49,147.55,0.0,0.38,8,516,64.5,0.37,5,0,22,2,Y,0,3,0,54.09,25.8,5,0.0,1
2,295.99,0,0.0,0.0,0.0,0.0,0.33,0.19,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.02,0.53,0.0,0.0,295.99,0.0,0.0,0.0,0.0,0.0,0.68,14,355,177.5,0.11,4,0,4,1,Y,0,6,0,63.01,44.37,12,0.0,1
17,1520.96,1,0.08,0.01,0.05,0.06,0.25,0.08,0.01,0.08,0.05,0.09,0.0,0.0,0.008069,0.0,0.05,0.0,34.98,1185.5,300.48,405.36,146.97,1520.96,0.0,0.53,9,145,8.52,0.17,13,6,47,8,Y,1,1,1,11.05,2.84,16,0.22,1
4,330.43,0,0.12,0.01,0.0,0.26,0.0,0.0,0.09,0.0,0.0,0.0,0.42,0.0,0.04,0.04,0.0,0.0,203.39,52.11,74.93,34.0,0.0,116.0,0.0,0.56,12,545,136.25,0.34,7,2,13,5,Y,0,4,1,27.31,49.54,16,0.0,0
2,102.99,0,0.53,0.11,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.99,0.0,0.0,0.0,31.99,0.0,0.57,14,579,289.5,0.21,4,0,4,1,Y,0,8,0,42.26,96.5,15,0.0,0
6,618.54,1,0.37,0.0,0.0,0.07,0.23,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.4,541.14,0.0,160.77,160.77,329.48,0.0,0.53,17,347,57.83,0.18,8,2,18,3,Y,0,6,2,22.49,34.7,16,0.16,0
4,718.25,1,0.04,0.06,0.1,0.18,0.06,0.05,0.23,0.03,0.09,0.0,0.06,0.04,0.0,0.0,0.0,32.4,0.0,685.85,0.0,0.0,0.0,325.0,0.0,0.62,13,551,137.75,0.08,15,2,22,2,Y,0,3,1,13.22,55.1,35,0.0,1
2,73.49,1,0.46,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.49,0.0,0.0,0.0,0.0,109.49,0.46,8,676,338.0,0.25,2,0,4,1,Y,0,4,0,25.91,48.28,22,0.48,0
15,1423.21,1,0.26,0.05,0.1,0.06,0.15,0.07,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,120.2,1147.57,155.44,0.0,0.0,186.97,441.24,0.56,26,649,43.26,0.19,15,1,53,6,Y,1,10,5,13.11,17.07,22,0.18,0
3,123.7,1,0.58,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.7,0.0,49.0,0.0,49.0,0.0,0.58,8,350,116.66,0.24,3,0,6,1,Y,0,1,0,38.08,87.5,11,0.28,1
3,128.2,0,0.43,0.18,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,23.97,56.23,23.97,0.0,128.2,0.0,0.54,5,510,170.0,0.29,3,0,7,3,Y,0,0,0,36.75,34.0,10,0.0,1
1,175.93,1,0.08,0.0,0.0,0.0,0.4,0.3,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,175.93,0.0,0.0,0.0,175.93,0.0,0.58,4,101,101.0,0.13,4,1,4,1,Y,0,0,0,39.74,50.5,23,0.0,0
1,463.5,1,0.06,0.0,0.0,0.0,0.23,0.13,0.0,0.13,0.0,0.0,0.0,0.12,0.3,0.01,0.36,308.7,0.0,154.8,0.0,463.5,463.5,463.5,0.0,0.68,0,20,20.0,0.1,10,1,12,2,Y,0,0,0,33.32,1.66,23,0.0,1
31,1244.68,1,0.21,0.11,0.03,0.01,0.08,0.05,0.05,0.0,0.06,0.0,0.0,0.0,0.006601999999999999,0.0,0.0,0.0,979.71,264.97,0.0,156.68,201.98,916.7,132.0,0.42,21,690,22.25,0.33,15,7,53,7,Y,0,11,8,7.65,6.16,8,0.58,1
3,39.0,0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,24.0,0.0,0.38,21,402,134.0,0.27,4,0,4,2,Y,0,10,3,46.08,100.5,50,0.0,0
8,415.92,1,0.14,0.01,0.0,0.03,0.23,0.07,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.76,93.16,0.0,234.19,132.24,234.19,36.75,0.54,19,686,85.75,0.23,7,1,15,2,Y,0,9,2,13.69,15.95,23,0.22,1
1,244.97,0,0.06,0.03,0.0,0.15,0.5,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,244.97,0.0,0.0,0.0,0.0,0.0,0.56,4,240,240.0,0.11,6,0,6,1,Y,0,2,0,75.65,240.0,12,0.0,0
4,177.99,0,0.0,0.0,0.0,0.05,0.18,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,177.99,0.0,0.0,0.0,0.0,0.0,0.68,9,364,91.0,0.0,8,0,9,2,N,0,5,0,11.65,91.0,4,2.07,0
6,277.73,1,0.05,0.06,0.0,0.0,0.34,0.4,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,64.0,58.73,0.0,0.0,20.0,26.0,0.68,20,491,81.83,0.01,7,0,7,5,Y,0,8,2,32.16,49.1,31,0.13,0
1,81.99,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.14,0.0,0.0,0.59,0.0,5.5,76.49,0.0,0.0,0.0,0.0,0.0,0.6,1,271,271.0,0.27,4,0,4,2,Y,0,1,0,80.12,135.5,10,0.0,0
64,3563.31,1,0.11,0.01,0.05,0.07,0.13,0.09,0.01,0.03,0.03,0.0,0.0,0.01,0.06,0.01,0.01,23.4,0.0,3539.91,0.0,1298.89,491.59,2453.01,476.96,0.46,29,687,10.73,0.33,29,11,189,5,Y,1,10,9,5.43,2.63,2,0.54,1
1,157.0,0,0.62,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.65,13,634,634.0,0.0,2,0,3,1,Y,0,7,0,67.2,317.0,10,0.0,0
13,1571.81,1,0.13,0.0,0.0,0.1,0.32,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.007498,0.01,0.16,138.0,0.0,770.95,662.86,841.92,841.92,920.91,354.72,0.61,24,559,43.0,0.1,11,0,51,6,Y,0,8,3,20.47,16.44,10,0.27,1
3,836.4,1,0.14,0.03,0.08,0.06,0.14,0.13,0.04,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.46,73.99,135.95,0.0,0.0,641.41,0.0,0.6,14,341,113.66,0.16,9,0,16,3,Y,0,6,2,19.06,34.1,16,0.0,1
1,91.75,0,0.0,0.0,0.0,0.58,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.75,0.0,91.75,0.0,91.75,0.0,0.28,1,63,63.0,0.4,2,0,5,1,Y,0,0,0,51.55,21.0,38,0.0,0
5,1884.98,0,0.09,0.03,0.07,0.15,0.15,0.03,0.21,0.02,0.14,0.0,0.0,0.009655,0.04,0.0,0.0,0.0,1828.91,56.07,0.0,478.0,478.0,662.5,0.0,0.66,16,562,112.4,0.08,16,1,46,3,Y,0,10,3,13.63,28.1,1,0.0,0
13,790.9,1,0.39,0.05,0.04,0.0,0.0,0.0,0.04,0.17,0.1,0.0,0.0,0.0,0.0,0.04,0.0,0.0,285.69,505.21,0.0,48.97,0.0,390.92,39.0,0.56,18,495,38.07,0.18,10,2,31,3,Y,0,8,5,20.48,11.0,13,0.16,1
2,377.99,0,0.17,0.0,0.0,0.22,0.44,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,230.99,0.0,0.0,0.0,230.99,0.0,0.68,16,355,177.5,0.0,7,0,7,2,Y,0,5,1,30.26,177.5,4,0.0,0
9,521.26,1,0.21,0.0,0.0,0.19,0.06,0.0,0.09,0.16,0.16,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,441.28,79.98,177.95,66.0,413.3,0.0,0.38,16,425,47.22,0.32,9,1,25,3,Y,0,7,1,15.93,18.47,29,0.04,1
4,151.09,1,0.51,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.09,0.0,29.0,0.0,151.09,0.0,0.63,6,163,40.75,0.13,4,0,8,1,Y,0,2,0,27.73,40.75,18,0.61,0
29,2294.63,1,0.27,0.02,0.04,0.11,0.07,0.06,0.07,0.13,0.01,0.11,0.0,0.009687999999999999,0.01,0.02,0.07,1251.08,2.09,954.96,86.5,768.37,270.43,1159.84,0.0,0.31,16,295,10.17,0.45,23,2,120,4,Y,0,4,3,14.32,3.73,6,0.03,0
2,282.37,1,0.0,0.0,0.0,0.06,0.6,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,224.13,58.24,0.0,282.37,0.0,282.37,0.0,0.49,1,54,27.0,0.3,4,1,6,2,Y,0,0,0,65.98,3.17,18,0.0,1
1,408.99,1,0.0,0.0,0.0,0.09,0.5,0.14,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.03,0.38,0.0,0.0,408.99,0.0,0.0,0.0,408.99,0.0,0.68,22,698,698.0,0.007281999999999999,5,0,7,1,Y,0,9,0,48.34,139.6,18,0.0,1
9,822.33,0,0.36,0.0,0.0,0.03,0.16,0.11,0.02,0.02,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.44,341.89,109.48,0.0,601.38,0.0,0.52,17,360,40.0,0.18,9,0,29,4,Y,1,6,4,18.15,11.61,38,0.17,1
14,1421.34,1,0.07,0.008123,0.09,0.02,0.11,0.04,0.01,0.02,0.03,0.1,0.09,0.0071920000000000005,0.09,0.0,0.0,26.24,0.0,1395.1,0.0,0.0,0.0,318.96,189.96,0.5,22,698,49.85,0.29,20,4,55,4,Y,0,8,5,6.02,13.68,10,0.36,1
8,1331.92,1,0.17,0.02,0.02,0.09,0.25,0.1,0.03,0.08,0.13,0.0,0.01,0.01,0.05,0.0,0.33,0.0,0.0,1331.92,0.0,295.41,0.0,663.11,415.34,0.53,19,313,39.12,0.27,20,5,49,3,Y,0,5,4,25.72,31.3,1,0.0,0
7,179.51,1,0.12,0.0,0.06,0.21,0.0,0.0,0.07,0.0,0.08,0.0,0.0,0.03,0.0,0.0,0.0,0.0,169.71,9.8,0.0,63.97,0.0,100.73,156.99,0.48,17,679,97.0,0.2,8,1,11,6,Y,1,7,2,7.96,17.86,17,0.68,1
7,328.67,0,0.35,0.08,0.01,0.04,0.13,0.1,0.06,0.07,0.04,0.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,328.67,0.0,119.96,62.99,119.96,13.75,0.06,21,674,96.28,0.31,11,0,21,1,Y,0,10,4,17.93,30.63,24,0.0,1
3,146.47,1,0.29,0.03,0.0,0.0,0.0,0.0,0.13,0.27,0.0,0.0,0.0,0.0,0.16,0.1,0.0,0.0,77.48,68.99,0.0,47.49,47.49,131.47,0.0,0.38,6,370,123.33,0.21,7,0,9,4,Y,0,1,0,21.58,28.46,10,0.0,0
36,4823.77,1,0.21,0.009859,0.08,0.12,0.23,0.05,0.02,0.1,0.01,0.04,0.0,0.0,0.06,0.01,0.0,0.0,604.6,4219.17,0.0,433.0,94.0,1333.36,94.74,0.48,21,646,17.94,0.37,26,8,167,4,Y,0,9,7,14.52,3.86,15,0.009120999999999999,1
24,2882.75,1,0.21,0.03,0.002602,0.09,0.14,0.03,0.1,0.04,0.05,0.13,0.06,0.007448000000000001,0.05,0.007184,0.03,0.0,2815.77,66.98,0.0,409.45,15.0,1125.45,353.22,0.44,25,686,28.58,0.33,28,11,112,6,Y,0,10,8,12.19,8.9,10,0.0,1
