index,age,duration,previous,housing_yes,default_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,y_yes
3628,29,38,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3629,31,96,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3630,44,397,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3631,55,208,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3632,35,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3633,36,109,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3634,54,74,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3635,32,72,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3636,36,383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3637,60,113,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3638,32,400,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3639,57,387,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3640,34,59,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3641,27,528,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3642,52,1223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3643,45,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,58,1139,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3645,39,286,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3646,48,369,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3647,36,333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3648,31,198,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3649,41,106,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3650,30,423,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3651,57,116,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3652,29,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3653,29,1101,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3654,30,102,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3655,44,384,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3656,33,156,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3657,56,99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,26,280,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3659,52,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3660,32,258,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3661,36,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3662,26,355,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3663,37,66,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3664,34,467,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3665,26,582,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3666,32,744,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3667,30,185,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3668,27,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3669,42,98,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3670,33,127,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3671,37,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3672,45,244,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3673,36,2769,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3674,39,561,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3675,33,182,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3676,47,618,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3677,49,198,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3678,46,126,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3679,31,715,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3680,43,63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3681,30,412,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
3682,43,66,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3683,42,96,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3684,30,633,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3685,33,364,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3686,41,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3687,29,341,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3688,38,364,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3689,29,234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3690,80,639,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3691,38,310,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3692,36,123,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,38,253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3694,44,96,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3695,31,297,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3696,31,501,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3697,57,67,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3698,37,281,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3699,50,475,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3700,60,205,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3701,51,272,8,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3702,48,349,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3703,42,216,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3704,36,183,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3705,43,130,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3706,31,61,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3707,49,92,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3708,35,37,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3709,44,354,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3710,34,203,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3711,46,152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3712,49,41,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3713,32,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3714,35,277,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3715,51,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3716,57,531,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3717,59,91,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3718,40,315,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3719,49,70,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3720,51,384,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3721,35,105,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3722,29,305,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3723,32,158,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3724,37,199,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3725,49,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3726,45,147,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3727,34,538,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3728,53,77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3729,42,94,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3730,43,1721,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3731,52,143,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3732,34,104,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3733,34,587,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3734,27,1608,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3735,43,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3736,41,74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3737,72,427,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3738,35,73,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3739,41,14,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3740,36,725,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3741,51,333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3742,37,244,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3743,42,519,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3744,26,242,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3745,23,222,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3746,50,130,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3747,37,490,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3748,35,258,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3749,37,337,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3750,79,220,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3751,39,79,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3752,47,250,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3753,44,130,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3754,36,882,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3755,33,515,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3756,42,238,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3757,35,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3758,31,907,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3759,58,162,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3760,46,70,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3761,41,99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3762,58,325,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3763,33,305,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3764,31,631,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3765,55,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3766,38,61,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3767,55,256,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3768,47,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3769,51,142,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3770,46,36,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3771,61,106,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3772,47,71,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3773,34,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3774,34,120,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3775,41,181,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3776,36,152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,26,302,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3778,35,93,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3779,36,235,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3780,26,129,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3781,58,94,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3782,50,310,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3783,61,195,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3784,28,196,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3785,49,93,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3786,74,394,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3787,53,288,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3788,46,208,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3789,47,508,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3790,42,86,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3791,56,189,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3792,42,249,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3793,49,450,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3794,43,680,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3795,39,175,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3796,66,479,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3797,30,270,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3798,38,164,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3799,31,158,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3800,32,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3801,48,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3802,34,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3803,28,220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3804,40,161,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3805,36,98,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3806,52,79,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3807,46,157,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3808,25,339,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3809,52,274,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3810,40,977,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3811,26,127,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3812,26,329,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3813,35,1441,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3814,40,231,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3815,31,96,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3816,32,213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3817,33,335,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3818,53,959,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3819,46,429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3820,28,383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3821,31,40,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3822,44,110,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3823,35,326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3824,50,179,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3825,32,132,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3826,51,95,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3827,51,248,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3828,31,100,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3829,41,226,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,57,174,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3831,34,29,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3832,47,176,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3833,47,106,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,36,136,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3835,29,110,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
3836,39,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3837,53,140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3838,47,118,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3839,51,151,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3840,48,693,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3841,32,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3842,36,125,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3843,50,670,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3844,39,454,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3845,31,159,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3846,49,504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3847,33,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3848,26,190,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3849,27,332,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3850,51,143,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3851,26,77,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3852,45,517,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3853,54,2029,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
3854,49,269,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3855,47,457,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3856,42,184,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3857,50,47,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3858,37,158,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3859,54,168,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3860,40,50,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3861,50,757,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3862,57,93,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3863,33,285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3864,49,390,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3865,35,146,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3866,28,386,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3867,58,145,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3868,31,230,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3869,36,237,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3870,49,474,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3871,30,350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3872,29,487,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3873,50,1009,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3874,26,87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3875,27,82,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3876,32,183,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3877,62,139,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3878,34,115,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3879,25,124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3880,34,633,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3881,44,718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3882,38,63,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3883,57,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3884,36,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3885,41,391,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3886,36,85,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3887,27,373,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3888,37,289,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3889,47,805,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
3890,31,623,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3891,39,483,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3892,35,26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,40,112,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3894,38,213,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3895,31,129,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3896,36,330,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3897,53,104,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3898,59,184,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3899,29,120,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3900,30,159,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3901,52,391,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3902,55,112,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3903,56,76,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3904,32,189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3905,24,94,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3906,51,184,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3907,36,100,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3908,36,57,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3909,42,525,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
